FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
07-067-7753,"Blackrock MuniAssets Fund, Inc.","Zogenix, Inc.",n/a,NYSE,Automotive,MUA,$529.78M,Suite 66,4 Northview Road,16-1951142,43419-030,NASDAQ,308425089-8,MK41 459Q J5JG F4E3 E28,,Dirham,MAD
07-069-5711,"DineEquity, Inc","Energizer Holdings, Inc.",Consumer Services,NYSE,Garden,DIN,$775.3M,PO Box 4205,09 Rieder Road,01-8984226,0179-1957,NYSE,775766271-0,GR67 5808 662F SPHE WEKC OLIC P78,,Yuan Renminbi,CNY
07-097-2450,"ModusLink Global Solutions, Inc","Black Diamond, Inc.",Miscellaneous,NASDAQ,Home,MLNK,$85M,Apt 1546,245 Dottie Hill,82-1225971,58930-025,NASDAQ,483590161-4,HR89 5327 8090 5674 7840 3,,Peso,PHP
07-116-6292,Tuniu Corporation,"CUI Global, Inc.",Consumer Services,NASDAQ,Jewelry,TOUR,$1.04B,PO Box 17253,870 Eliot Hill,12-1796943,52125-428,NASDAQ,335327137-6,AE63 7197 2188 2461 1777 641,,Euro,EUR
07-149-8039,First Trust Emerging Markets Small Cap AlphaDEX Fund,United Security Bancshares,n/a,NASDAQ,Games,FEMS,$200.51M,PO Box 11437,60 Nancy Plaza,61-1042678,0004-6314,NASDAQ,133892344-7,GI17 YGHT ZIQA Z2S7 QSW1 222,,Peso,PHP
07-153-6999,VictoryShares Developed Enhanced Volatility Wtd ETF,"Sequential Brands Group, Inc.",n/a,NASDAQ,Beauty,CIZ,n/a,12th Floor,70 Stephen Road,62-1090797,60760-016,NASDAQ,631872682-9,AZ04 GVVH PHDI PDHZ YPEH J9HB ZYH4,,Yuan Renminbi,CNY
07-158-9054,"Athenex, Inc.",Principal Healthcare Innovators Index ETF,n/a,NASDAQ,Garden,ATNX,$767.4M,PO Box 34308,893 Merry Road,01-8744596,68645-485,NASDAQ,722276821-1,IT70 S214 0018 7094 FIUJ 1HJY 0MH,,Yuan Renminbi,CNY
07-199-2743,American Homes 4 Rent,Investors Title Company,n/a,NYSE,Kids,AMH^B,n/a,Apt 1861,13458 Bultman Lane,67-9990107,0078-0608,NASDAQ,503354679-1,DO13 V1B0 7387 4405 2178 2443 8997,,Yuan Renminbi,CNY
07-217-9018,Great Elm Capital Corp.,DoubleLine Opportunistic Credit Fund,n/a,NASDAQ,Health,GECC,$121.6M,Room 299,48 Arrowood Park,24-1800845,21130-330,NYSE,153016596-2,BH84 ESOK B4WC EAFJ ARP1 JV,,Rupiah,IDR
07-219-5524,Dorian LPG Ltd.,SP Plus Corporation,Transportation,NYSE,Automotive,LPG,$410.61M,PO Box 64463,8901 Melby Terrace,98-8126027,60512-6183,NASDAQ,765819000-4,MC17 1441 4327 63SR VDD4 KFRL E05,,Rupiah,IDR
07-241-6408,Varex Imaging Corporation,"Stratasys, Ltd.",Capital Goods,NASDAQ,Sports,VREX,$1.27B,PO Box 78671,4 Park Meadow Trail,80-2575185,57237-040,NASDAQ,870113079-X,AD45 8811 1310 MW2C U8QT KUFI,,Real,BRL
07-275-6792,Therapix Biosciences Ltd.,"Baldwin & Lyons, Inc.",Health Care,NASDAQ,Baby,TRPX,$21.62M,14th Floor,935 Helena Crossing,84-3379746,41250-706,NASDAQ,868629929-6,PL10 4869 2279 5267 0010 9106 4047,,Peso,PHP
07-281-7207,Global X SuperDividend REIT ETF,"American International Group, Inc.",n/a,NASDAQ,Beauty,SRET,$3.09M,Apt 1098,8379 Bellgrove Plaza,39-1050441,30142-702,NYSE,791358854-3,FR23 2325 4520 62IR HE38 MEG1 I41,,Peso,MXN
07-286-9804,"MSC Industrial Direct Company, Inc.","CenterState Banks, Inc.",Capital Goods,NYSE,Sports,MSM,$4.86B,PO Box 26187,96253 Harbort Trail,94-6961036,40076-315,NASDAQ,822419453-1,PT97 4088 3745 8673 1632 4252 8,,Yuan Renminbi,CNY
07-294-3687,Callon Petroleum Company,KeyCorp,Energy,NYSE,Music,CPE,$2.02B,Room 371,125 Main Alley,46-2715545,36987-1160,NYSE,663096345-8,SE91 8939 1350 3219 9177 5022,,Yuan Renminbi,CNY
07-373-1061,"Activision Blizzard, Inc",Cushing Renaissance Fund (The),Technology,NASDAQ,Baby,ATVI,$44.32B,Apt 242,56741 International Center,18-2204798,49825-112,NYSE,049687819-0,KW45 ZDVE VRUQ T05K CJZA JWPG BUSP 6Y,,Kina,PGK
07-374-0841,"Nustar GP Holdings, LLC","Goldman Sachs BDC, Inc.",Energy,NYSE,Baby,NSH,$1.03B,Apt 304,3213 Di Loreto Plaza,83-4215792,62756-143,NYSE,102075442-7,SK34 1973 3939 2612 5582 7023,,Yuan Renminbi,CNY
07-375-9218,"Customers Bancorp, Inc",DDR Corp.,n/a,NYSE,Tools,CUBI^C,n/a,PO Box 49452,46 Cody Drive,95-2823307,66336-793,NYSE,738234074-0,FR34 3605 0920 28ZX LAPI 1FGH U96,,Kwacha,ZMW
07-379-1737,Seneca Foods Corp.,ClearBridge Energy MLP Fund Inc.,Consumer Non-Durables,NASDAQ,Grocery,SENEB,$355.28M,Suite 87,601 Maple Wood Drive,65-8418921,62007-009,NYSE,540455181-X,DO66 THU9 2506 5997 4690 2461 2186,,Dollar,CAD
07-380-3081,"Perficient, Inc.",Celyad SA,Technology,NASDAQ,Tools,PRFT,$612.6M,PO Box 3331,993 Anderson Circle,19-3243430,46122-162,NASDAQ,459615689-1,NL34 QLCX 0466 4938 38,,Rupiah,IDR
07-383-1439,Nuveen Maryland Quality Municipal Income Fund,BiondVax Pharmaceuticals Ltd.,n/a,NYSE,Games,NMY,$304.81M,13th Floor,9136 Bonner Parkway,15-8858839,0268-6613,NASDAQ,331361642-9,FR11 5397 1444 60W8 NN1B XG4V Z59,,Baht,THB
07-404-9374,Francesca's Holdings Corporation,"Advanced Drainage Systems, Inc.",Consumer Services,NASDAQ,Automotive,FRAN,$415.04M,PO Box 49539,97 Towne Road,66-4579661,44911-0086,NYSE,213244791-8,GT38 QCAS NVVC K4QO M8PA UKBO WRPO,,Peso,COP
07-422-6706,Formula Systems (1985) Ltd.,Gabelli Utility Trust (The),Technology,NASDAQ,Tools,FORTY,$575.9M,Room 1759,7111 Elka Hill,59-6883393,64725-0097,NYSE,159079158-4,FO80 8423 7477 2194 90,,Sol,PEN
07-434-8116,"Churchill Downs, Incorporated",The First of Long Island Corporation,Consumer Services,NASDAQ,Garden,CHDN,$2.83B,PO Box 25651,14 Sloan Parkway,69-1528011,69041-001,NASDAQ,987290446-4,MU55 VJLN 6947 4602 6098 8970 678U EW,,Rupiah,IDR
07-490-7758,Global X Internet of Things ETF,Asbury Automotive Group Inc,n/a,NASDAQ,Music,SNSR,n/a,Room 1094,40 Larry Place,76-3119445,55154-1814,NYSE,161109865-3,NL10 ZKXH 2084 3813 31,,Euro,EUR
07-505-6534,"Carrols Restaurant Group, Inc.","Fortune Brands Home & Security, Inc.",Consumer Services,NASDAQ,Clothing,TAST,$450.72M,Apt 1367,7 Crownhardt Parkway,68-6018634,68327-035,NYSE,746588518-3,MR15 0974 3601 0816 7244 8341 960,,Euro,EUR
07-508-0635,CNA Financial Corporation,"Kindred Healthcare, Inc.",Finance,NYSE,Outdoors,CNA,$13.17B,Apt 395,7554 Iowa Trail,81-9763892,0363-0784,NYSE,413576379-0,DE53 0292 5731 1911 3761 98,,Rial,YER
07-525-2884,"Twin Disc, Incorporated",Allstate Corporation (The),Technology,NASDAQ,Computers,TWIN,$194.79M,Apt 1247,13 Sunnyside Center,57-4931215,16590-835,NYSE,116719217-6,GE96 LB37 1399 8024 6819 24,,Euro,EUR
07-548-1139,"Kandi Technologies Group, Inc.","Internet Initiative Japan, Inc.",Capital Goods,NASDAQ,Games,KNDI,$187.28M,Apt 1972,83271 Dawn Trail,86-9550079,49288-0918,NASDAQ,731984552-0,FR28 5205 2062 96EE GRA4 N0R3 A53,,Krone,NOK
07-559-8014,iStar Financial Inc.,Brookfield DTLA Inc.,n/a,NYSE,Sports,STAR^F,n/a,Suite 4,37999 Iowa Drive,05-6647386,68387-340,NYSE,712443683-4,AD57 0161 4138 MPYL U3ML FLTV,,Euro,EUR
07-575-1058,"Flowers Foods, Inc.","Lion Biotechnologies, Inc.",Consumer Non-Durables,NYSE,Garden,FLO,$3.7B,6th Floor,5 Brickson Park Terrace,21-7500764,44118-809,NASDAQ,932181392-6,MK81 643R R8ED GZTP A41,,Yen,JPY
07-577-5947,"Aratana Therapeutics, Inc.",Colonial Investment Grade Municipal Trust,Health Care,NASDAQ,Computers,PETX,$276.21M,Suite 24,29 Little Fleur Hill,18-8182766,42549-618,NYSE,027834982-X,MK83 639Y WOA5 ZFLE P06,,Colon,CRC
07-579-3035,Dawson Geophysical Company,FinTech Acquisition Corp. II,Energy,NASDAQ,Toys,DWSN,$88.03M,11th Floor,13 Oxford Place,62-3995255,53808-0633,NASDAQ,829157950-4,MR61 6521 5628 4960 3270 0155 159,,Euro,EUR
07-586-8584,Citigroup Inc.,BlueLinx Holdings Inc.,Finance,NYSE,Outdoors,BLW,$580.22M,PO Box 84902,8511 Graedel Alley,62-2481378,60505-0185,NYSE,893539858-6,ES41 2628 6596 9046 2659 7883,,Rupiah,IDR
07-607-0694,AMN Healthcare Services Inc,"Kingstone Companies, Inc",Technology,NYSE,Grocery,AMN,$1.73B,Apt 697,5 Starling Street,53-7347021,66116-405,NASDAQ,600772811-0,SE49 2493 9991 3095 0992 2187,,Krona,SEK
07-646-6947,"Dupont Fabros Technology, Inc.",Equity Residential,Finance,NYSE,Tools,DFT,$4.93B,PO Box 67721,0 Heffernan Point,60-8944735,31722-574,NYSE,662831181-3,DO24 OCAT 3606 4431 3460 0357 1360,,Yuan Renminbi,CNY
07-652-6710,Nuveen Floating Rate Income Fund,Bank of America Corporation,n/a,NYSE,Jewelry,JFR,$663.3M,Suite 29,788 Kenwood Way,42-3799263,10157-9822,NYSE,086501731-X,RO26 LEUC 0CBL LBIZ VJIW U6C7,,Yuan Renminbi,CNY
07-653-6271,Strongbridge Biopharma plc,"Maxim Integrated Products, Inc.",Health Care,NASDAQ,Movies,SBBP,$146.64M,9th Floor,098 Longview Way,07-0748285,61919-401,NASDAQ,433698066-7,HU18 3966 9321 6535 7667 2330 2444,,Ruble,RUB
07-654-0860,American States Water Company,Trillium Therapeutics Inc.,Public Utilities,NYSE,Health,AWR,$1.83B,PO Box 26285,525 Welch Street,79-2387629,30142-400,NASDAQ,656868290-X,FR34 8936 2521 948L FQST I5FH O20,,Rial,IRR
07-654-5613,Advent Claymore Convertible Securities and Income Fund,Masimo Corporation,n/a,NYSE,Outdoors,AVK,$378.24M,Room 1808,875 Hallows Hill,97-2469067,63739-464,NASDAQ,294545837-3,FR46 5943 1077 94XR 9FKA LJJ8 F87,,Euro,EUR
07-674-7123,Capital One Financial Corporation,BioAmber Inc.,n/a,NYSE,Clothing,COF^H,n/a,PO Box 89969,98969 Tennessee Terrace,27-0211606,43853-0010,NYSE,709744351-0,LT68 7124 8316 2328 5034,,Lempira,HNL
07-675-3471,"TPI Composites, Inc.","Wheeler Real Estate Investment Trust, Inc.",Energy,NASDAQ,Movies,TPIC,$590.4M,Room 1488,94 Holy Cross Park,48-4670402,0713-0637,NASDAQ,592947235-1,CY56 5859 4638 HJYQ EIJ3 TVKT MFGE,,Yuan Renminbi,CNY
07-699-6998,Immune Pharmaceuticals Inc.,Immune Pharmaceuticals Inc.,Health Care,NASDAQ,Games,IMNP          ,$24.77M,Suite 83,46 Stephen Hill,,NASDAQ,485219217-0,VG43 UOQK 8429 9324 6349 8744,0113-0402,,Pound,SYP
07-705-9207,Kraton Corporation,"Coffee Holding Co., Inc.",Basic Industries,NYSE,Jewelry,KRA,$979.78M,PO Box 89237,6 Lakeland Alley,34-0259710,60505-3280,NASDAQ,734717813-4,FR66 4705 2760 75CS XC9X YFP6 H11,,Yuan Renminbi,CNY
07-709-3204,"Ruby Tuesday, Inc.","NuStar Logistics, L.P.",Consumer Services,NYSE,Jewelry,RT,$133.85M,Suite 10,52 Dawn Street,77-8988882,37012-077,NYSE,378657958-X,MK03 255F CTHN 45MO R41,,Hryvnia,UAH
07-712-2659,MediWound Ltd.,"Healthcare Trust of America, Inc.",Consumer Durables,NASDAQ,Garden,MDWD,$150.22M,Apt 1249,24 Delladonna Crossing,59-9663966,60344-3001,NYSE,277204651-6,NO03 9891 9883 738,,Pound,EGP
07-714-7527,Stryker Corporation,Qwest Corporation,Health Care,NYSE,Tools,SYK,$53.16B,Suite 55,311 North Road,07-4368677,0054-0224,NYSE,004034915-2,VG98 YGVO 1240 9680 6409 1514,,Yen,JPY
07-718-5975,Wells Fargo & Company,"Sportsman's Warehouse Holdings, Inc.",n/a,NYSE,Music,WFC^Q,n/a,Room 1477,002 Summit Street,74-5984089,0093-7372,NASDAQ,398098958-5,PT90 2843 3867 2337 4678 8965 5,,Koruna,CZK
07-729-0986,"Points International, Ltd.","InfraREIT, Inc.",Miscellaneous,NASDAQ,Automotive,PCOM,$126.39M,Apt 1556,059 Tomscot Crossing,63-3754095,0942-0641,NYSE,028722645-X,PL40 1186 3302 5706 2359 6617 4960,,Yuan Renminbi,CNY
07-740-6341,CTI BioPharma Corp.,OGE Energy Corporation,Health Care,NASDAQ,Sports,CTIC,$93.98M,Suite 26,85306 Glendale Park,05-5078583,25225-021,NYSE,795859599-9,CH19 4822 7X6D DGUO TCA0 C,,Euro,EUR
07-749-6106,EchoStar Corporation,"Sierra Wireless, Inc.",Technology,NASDAQ,Grocery,SATS,$5.8B,10th Floor,30 4th Road,27-1397760,0280-0221,NASDAQ,451858172-5,FR64 3737 2289 34II F8V5 IZOD P01,,Lempira,HNL
07-766-6712,Vanguard Long-Term Government Bond ETF,1st Source Corporation,n/a,NASDAQ,Toys,VGLT,$491.64M,Room 1154,87 American Trail,09-9468537,51785-921,NASDAQ,888916241-4,PK78 UPIQ AX8Q UEB4 CVVP YLYD,,Rupiah,IDR
07-780-5824,Parker Drilling Company,"BMC Stock Holdings, Inc.",Energy,NYSE,Electronics,PKD,$179.18M,18th Floor,761 Doe Crossing Parkway,82-6605270,66715-6843,NASDAQ,255615805-0,MU52 JACG 3651 1503 2433 1628 829U ND,,Rand,ZAR
07-811-0775,Apollo Senior Floating Rate Fund Inc.,First Trust Mid Cap Value AlphaDEX Fund,n/a,NYSE,Electronics,AFT,$265.68M,9th Floor,1 Novick Parkway,75-1420855,51386-600,NASDAQ,421368451-2,GE93 MD78 8279 1095 8663 39,,Rial,YER
07-866-1506,Blackrock MuniYield Investment QualityFund,"CRA International,Inc.",n/a,NYSE,Clothing,MFT,$120.08M,Room 1938,598 Loomis Street,07-7376915,41167-1007,NASDAQ,099104996-9,FR65 0427 9049 07QS WDKP Q01P Z05,,Yuan Renminbi,CNY
07-888-2948,Steel Partners Holdings LP,CBS Corporation,n/a,NYSE,Grocery,SPLP^A,n/a,Suite 21,099 Arkansas Park,97-1592320,0615-7549,NYSE,996487229-1,SK17 7028 6656 4411 2076 3303,,Dollar,CAD
07-909-3189,VEREIT Inc.,Cross Timbers Royalty Trust,Consumer Services,NYSE,Music,VER,$8.15B,14th Floor,1 Hudson Parkway,83-7784784,60429-366,NYSE,656747576-5,FR22 9828 6017 38EM 4SVO R0MC E72,,Zloty,PLN
07-909-6850,IPG Photonics Corporation,"Intersections, Inc.",Technology,NASDAQ,Grocery,IPGP,$7.53B,Suite 35,6 Judy Park,37-5149290,57520-0919,NASDAQ,370242963-8,IS29 6634 1369 7998 0944 4570 92,,Peso,PHP
07-926-2466,Global X Robotics & Artificial Intelligence ETF,"Franklin Electric Co., Inc.",n/a,NASDAQ,Baby,BOTZ,n/a,3rd Floor,693 John Wall Avenue,87-0310291,42333-101,NASDAQ,540003863-8,FR44 6343 9564 65KX OZ4A 7JD4 A64,,Peso,MXN
07-929-0803,Synnex Corporation,BlackRock Utility and Infrastructure Trust,Technology,NYSE,Tools,SNX,$4.72B,PO Box 61228,32 Rowland Court,81-3901225,43857-0197,NYSE,745094938-5,FR40 5294 3874 42IX LYVW KAZB S06,,Ruble,RUB
07-930-2843,"Washington Trust Bancorp, Inc.","Revance Therapeutics, Inc.",Finance,NASDAQ,Home,WASH,$872.35M,Suite 84,86 Porter Parkway,73-6432588,0574-7236,NASDAQ,050228148-0,SE35 9357 1659 2284 2866 4951,,Dollar,CAD
07-968-4882,First BanCorp.,"PPL Capital Funding, Inc.",Finance,NYSE,Music,FBP,$1.26B,Room 727,21628 Ridgeview Parkway,46-5355768,63146-111,NYSE,698317036-9,BH43 AHUQ C0BU I5YR EUIR ZW,,Rupiah,IDR
07-972-6643,"GTY Technology Holdings, Inc.",Amdocs Limited,Finance,NASDAQ,Movies,GTYH,$707.25M,7th Floor,88019 Rockefeller Junction,95-6445279,36987-1473,NASDAQ,999381741-4,VG35 KRVJ 5478 0121 5121 0490,,Euro,EUR
07-984-8499,"Titan Pharmaceuticals, Inc.",TransAct Technologies Incorporated,Health Care,NASDAQ,Books,TTNP,$47.71M,3rd Floor,9 Springview Trail,87-6781333,35356-077,NASDAQ,957490350-8,CR68 6996 4873 2836 4522 5,,Yuan Renminbi,CNY
07-987-9453,First Trust Dynamic Europe Equity Income Fund,Constellation Brands Inc,n/a,NYSE,Toys,FDEU,$332.06M,14th Floor,1131 Rutledge Plaza,53-2512435,44911-0118,NYSE,584693068-9,AD94 2523 5866 5CN1 CYV6 VYCU,,Euro,EUR
07-995-3770,Teck Resources Ltd,Canterbury Park Holding Corporation,Basic Industries,NYSE,Grocery,TECK,$8.51B,Apt 546,21 Oxford Hill,01-8992856,65862-127,NASDAQ,016613431-7,BA10 3065 1652 9780 0928,,Kyat,MMK
08-015-4826,Rocket Fuel Inc.,"Goldman Sachs Group, Inc. (The)",Technology,NASDAQ,Books,FUEL,$128.18M,Suite 58,41237 Tony Place,16-4090979,55045-3841,NYSE,301209170-X,KZ31 923V XC8H 7ULG OX6U,,Yuan Renminbi,CNY
08-051-1565,Bioblast Pharma Ltd.,"MetLife, Inc.",Health Care,NASDAQ,Automotive,ORPN,$7.05M,Apt 642,43 Little Fleur Plaza,65-7338503,51596-005,NYSE,658956613-5,FR55 9489 0461 65UE BBZR XQ6R Y31,,Rupiah,IDR
08-065-4824,Empresa Distribuidora Y Comercializadora Norte S.A. (Edenor),Technical Communications Corporation,Public Utilities,NYSE,Home,EDN,$1.41B,Suite 98,75048 Karstens Plaza,86-9914355,52125-732,NASDAQ,572557198-X,AD47 4084 3189 IC0R EDY5 LD3L,,Marka,BAM
08-087-4757,CyberArk Software Ltd.,"Perceptron, Inc.",Technology,NASDAQ,Baby,CYBR,$1.67B,PO Box 25552,24092 Holy Cross Park,34-3114366,54575-380,NASDAQ,024918854-6,FR32 4420 8117 67JS IR5U FUH2 Z74,,Franc,XOF
08-101-6667,Agrium Inc.,WD-40 Company,Basic Industries,NYSE,Garden,AGU,$12.97B,Apt 1505,4 Elmside Terrace,44-5603557,10742-1412,NASDAQ,482481158-9,GB41 VXAR 1997 6635 9034 90,,Yuan Renminbi,CNY
08-107-0543,"Palo Alto Networks, Inc.",Mobileye N.V.,Technology,NYSE,Computers,PANW,$12.08B,Suite 22,96117 Starling Avenue,12-9572203,0143-1773,NYSE,838968385-7,FR84 8797 0183 83V8 I4ES 2UDT 462,,Euro,EUR
08-110-4847,"CVR Refining, LP",Nuven Mortgage Opportunity Term Fund 2,Energy,NYSE,Games,CVRR,$1.39B,6th Floor,4 Emmet Avenue,24-3083819,0056-0176,NYSE,361986468-3,VG95 LFKY 1114 8147 8920 8252,,Koruna,CZK
08-145-5442,"Expeditors International of Washington, Inc.","SiteOne Landscape Supply, Inc.",Transportation,NASDAQ,Books,EXPD,$10.27B,PO Box 53031,7 Arizona Trail,58-4322745,66993-897,NYSE,870750279-6,FR96 1606 1945 85QX ZIC1 CFEA X49,,Yuan Renminbi,CNY
08-150-0786,"Cedar Realty Trust, Inc.","Meridian Bancorp, Inc.",Consumer Services,NYSE,Tools,CDR,$440.65M,PO Box 50262,5067 Fisk Trail,44-7056205,67773-001,NASDAQ,571727596-X,MD82 VFWV 4UJT ZHLN VP3J T8I8,,Rupee,NPR
08-150-2362,"The Navigators Group, Inc.",Hardinge Inc.,Finance,NASDAQ,Electronics,NAVG,$1.6B,Apt 1411,98 Eastwood Hill,46-7157523,51125-006,NASDAQ,680868266-6,AD20 4620 7018 GINX IIN6 R0DP,,Peso,PHP
08-153-1816,CafePress Inc.,"Allison Transmission Holdings, Inc.",Consumer Services,NASDAQ,Kids,PRSS,$41.88M,Room 697,629 Portage Drive,18-3393278,11822-6010,NYSE,154898672-0,TR94 4175 6RPW HDIT 5K0Z HICH QM,,Kina,PGK
08-199-3834,UroGen Pharma Ltd.,"WhiteHorse Finance, Inc.",Health Care,NASDAQ,Grocery,URGN,$186.89M,Room 72,93878 Knutson Way,66-5686863,54868-2277,NASDAQ,893715973-2,TN86 1904 0492 1386 7815 7072,,Euro,EUR
08-258-8917,Liberty All-Star Equity Fund,"Groupon, Inc.",n/a,NYSE,Books,USA,$1.06B,Suite 11,7172 Lerdahl Circle,02-9219915,53808-0259,NASDAQ,701806183-0,FR05 2916 1223 78AM KMLH 6FKK W18,,Krona,SEK
08-274-3140,"Overstock.com, Inc.",Celgene Corporation,Consumer Services,NASDAQ,Music,OSTK,$393.68M,Suite 77,0403 Duke Plaza,40-9651559,0228-3261,NASDAQ,860917941-9,AD78 9498 9759 OYFR DBKK RXJS,,Dong,VND
08-278-4414,"PayPal Holdings, Inc.","Great Southern Bancorp, Inc.",Miscellaneous,NASDAQ,Sports,PYPL,$62.27B,Suite 44,21359 Kim Way,95-4126607,68788-9815,NASDAQ,401597870-6,KZ11 215J F1UG SZE1 KEKC,,Kuna,HRK
08-278-9657,"Inventure Foods, Inc.",Silvercrest Asset Management Group Inc.,Consumer Non-Durables,NASDAQ,Books,SNAK,$83.67M,7th Floor,010 Myrtle Center,88-6667276,13537-371,NASDAQ,191003584-X,BG05 YRMU 7899 54OZ CH41 OS,,Yuan Renminbi,CNY
08-309-1866,Repligen Corporation,Glaukos Corporation,Health Care,NASDAQ,Baby,RGEN,$1.3B,Apt 1641,7444 Boyd Road,28-6552427,0363-0054,NYSE,315695274-5,AE19 2279 1208 3764 5959 536,,Euro,EUR
08-321-3795,"Welbilt, Inc.",ClearBridge Energy MLP Fund Inc.,Technology,NYSE,Electronics,WBT,$2.62B,PO Box 63100,9909 Banding Plaza,36-3474749,36987-2301,NYSE,999313819-3,CR91 9822 7591 1433 1649 1,,Rupee,NPR
08-382-8649,Embotelladora Andina S.A.,"Highwoods Properties, Inc.",n/a,NYSE,Electronics,AKO.B,n/a,PO Box 34070,111 Buena Vista Terrace,51-0828516,58790-001,NYSE,555463801-5,CR18 1763 6020 5020 9732 1,,Marka,BAM
08-398-8522,Royal Bank Scotland plc (The),"Southwest Bancorp, Inc.",Finance,NYSE,Electronics,RBS^F,n/a,Apt 154,5 Sherman Circle,76-9044155,58411-130,NASDAQ,565623992-6,FR05 6162 5415 71A8 TBK4 M3YZ M88,,Yuan Renminbi,CNY
08-427-6014,W.R. Berkley Corporation,Amarin Corporation plc,Finance,NYSE,Games,WRB,$8.51B,Room 82,269 Thompson Junction,43-8408447,0093-0012,NASDAQ,619903466-X,FR53 5016 6588 40LA LMRL KL1R U80,,Peso,PHP
08-435-5621,"Advanced Disposal Services, Inc.",Colony Starwood Homes,Public Utilities,NYSE,Home,ADSW,$2.1B,Apt 915,5 Veith Road,24-3113890,55154-6575,NYSE,167990213-X,MD53 L6F0 6QQL D7YD EHW4 AZJN,,Rupiah,IDR
08-442-2343,Antero Resources Corporation,"SeaChange International, Inc.",Energy,NYSE,Books,AR,$7.13B,Room 98,99 Carpenter Place,61-6494684,13811-670,NASDAQ,467482907-0,LV76 WEHM O1M2 XKCL KMWL I,,Rupiah,IDR
08-455-9738,First Trust NASDAQ-100 Equal Weighted Index Fund,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,NASDAQ,Baby,QQEW,$556.3M,19th Floor,975 Kinsman Avenue,20-4496902,NYSE,738600325-0,IS97 0756 3926 5570 7808 5745 97,55648-973,,Yuan Renminbi,CNY
08-457-5518,Capitala Finance Corp.,BankFinancial Corporation,n/a,NASDAQ,Garden,CPTAG,n/a,Room 593,72430 Moose Junction,85-6700570,55319-638,NASDAQ,596889206-4,SK94 2719 3643 2167 3438 6358,,Tugrik,MNT
08-469-2854,"Power Integrations, Inc.","Sykes Enterprises, Incorporated",Technology,NASDAQ,Health,POWI,$1.89B,PO Box 17381,90 Heath Center,90-9013094,54868-0845,NASDAQ,472742822-9,PT96 6233 7113 5919 3366 8322 0,,Yuan Renminbi,CNY
08-526-0080,Mechel PAO,"VBI Vaccines, Inc.",Basic Industries,NYSE,Games,MTL,$884.58M,Room 540,26852 Westend Hill,57-7815798,54569-1983,NASDAQ,096953037-4,BH36 FOLR R5CA LKXT F7G4 2D,,Krona,SEK
08-559-7427,Senior Housing Properties Trust,TOP Ships Inc.,Consumer Services,NASDAQ,Garden,SNH,$5.12B,6th Floor,5240 Elmside Terrace,73-6754093,50458-140,NASDAQ,173895836-1,FR35 7966 5794 46QE MERF XSHN W07,,Rial,IRR
08-576-4369,Pointer Telocation Ltd.,"Soligenix, Inc.",Technology,NASDAQ,Electronics,PNTR,$94.92M,Apt 583,7 Hintze Plaza,84-6667110,63739-512,NASDAQ,027260319-8,LB70 6103 OQQT Q0SS N0U7 QBIY QDVZ,,Leu,MDL
08-596-9613,"ARMOUR Residential REIT, Inc.",Kohl's Corporation,n/a,NYSE,Books,ARR^B,n/a,Suite 63,25111 Pierstorff Avenue,65-5430379,50114-4041,NYSE,468416674-0,FR87 6010 7255 44MQ 8ZBC 8IR0 L52,,Yuan Renminbi,CNY
08-612-5681,"AppFolio, Inc.","Lake Shore Bancorp, Inc.",Technology,NASDAQ,Automotive,APPF,$1.08B,PO Box 12309,54 Northview Avenue,43-6672000,64117-965,NASDAQ,938827654-X,CH81 4827 9IMQ W1JA FNIE 3,,Peso,PHP
08-696-3139,"ARMOUR Residential REIT, Inc.",NICE Ltd,n/a,NYSE,Toys,ARR^B,n/a,6th Floor,37 Hudson Place,27-8069503,68645-445,NASDAQ,996210985-X,FI92 4970 3805 6424 60,,Rupiah,IDR
08-716-7682,Baxter International Inc.,Hudbay Minerals Inc.,Health Care,NYSE,Shoes,BAX,$31.49B,Apt 1857,95 Sloan Plaza,94-5515410,52685-333,NYSE,061958866-7,FO44 3181 6299 5782 54,,Franc,XAF
08-742-2766,"Cornerstone OnDemand, Inc.",Armstrong World Industries Inc,Technology,NASDAQ,Tools,CSOD,$2.09B,Suite 33,9017 Lakewood Way,46-3349198,68745-1150,NYSE,285539886-X,MR28 3878 0091 1574 3315 7266 454,,Yuan Renminbi,CNY
08-759-8647,"Qorvo, Inc.",Diversicare Healthcare Services Inc.,Technology,NASDAQ,Clothing,QRVO,$9.12B,Suite 19,545 Westerfield Center,63-8830757,49614-131,NASDAQ,726777241-2,FI05 9578 4333 5764 44,,Yuan Renminbi,CNY
08-798-5595,Washington Prime Group Inc.,Analogic Corporation,n/a,NYSE,Health,WPG^I,n/a,Suite 65,9 Buena Vista Road,43-4774072,63577-035,NASDAQ,347050980-8,AE90 6963 2453 2620 9696 460,,Dollar,USD
08-802-7218,"Republic Bancorp, Inc.",Rice Energy Inc.,Finance,NASDAQ,Home,RBCAA,$747.14M,17th Floor,81627 Coolidge Point,29-7741562,15127-261,NYSE,217080856-6,CY17 2959 4660 BTRE YIVF RM87 GA1S,,Hryvnia,UAH
