FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
06-925-6278,Dana Incorporated,Dana Incorporated,Capital Goods,NYSE,Home,DAN,$3.18B,Room 1,831 Sachtjen Terrace,31-2442839,NASDAQ,749150236-9,KW79 OIBX 0KZD CQ1V 4VNR N7UN FOWM UT,0093-5512,Koruna,CZK
06-932-8720,Diodes Incorporated,Concho Resources Inc.,Technology,NASDAQ,Automotive,DIOD,$1.22B,Suite 28,38555 Monterey Lane,29-5996913,NYSE,095085216-3,VG36 PREL 1715 8377 0913 6677,49349-945,Rupiah,IDR
06-947-2827,8x8 Inc,SpartanNash Company,Public Utilities,NASDAQ,Tools,EGHT,$1.35B,Suite 86,979 Dahle Junction,17-1413089,NASDAQ,105164177-2,PS90 OJHR I4MU LKC2 GT3D LJQW M4SK A,0781-3450,Dirham,MAD
06-950-2582,"Watts Water Technologies, Inc.","Watts Water Technologies, Inc.",Capital Goods,NYSE,Sports,WTS,$2.15B,Suite 84,933 Boyd Hill,82-8227696,NYSE,375023840-5,PT67 7331 9888 7961 0487 9045 6,53808-0357,Yuan Renminbi,CNY
06-955-2961,Edison International,"Advanced Semiconductor Engineering, Inc.",Public Utilities,NYSE,Clothing,EIX,$26.78B,Apt 1876,994 Northridge Pass,31-2076902,NYSE,380561029-7,FR65 7135 7997 87WP PS8Z 5ZIJ 777,16714-370,Dollar,USD
06-971-8972,X-Links Silver Shares Covered Call ETN,DRDGOLD Limited,Finance,NASDAQ,Home,SLVO,$7.07M,Apt 165,01885 3rd Center,63-9692086,NYSE,564289355-6,EE69 0600 4757 9647 0340,59779-251,Yen,JPY
06-972-9668,Acceleron Pharma Inc.,"New York REIT, Inc.",Health Care,NASDAQ,Beauty,XLRN,$1.15B,Apt 1092,3926 Melby Road,63-8732891,NYSE,344598513-8,GL42 2072 8198 2600 94,64942-1199,Dollar,NZD
07-008-6702,"Parsley Energy, Inc.",Vornado Realty Trust,Energy,NYSE,Grocery,PE,$8.13B,PO Box 58786,5532 Anhalt Street,66-6243348,NYSE,818571709-5,GT45 BXHN PEFV 67R0 UEIN K7ML HQBV,68788-9175,Rupee,PKR
07-022-2148,"Malvern Bancorp, Inc.","Malvern Bancorp, Inc.",Finance,NASDAQ,Books,MLVF,$152.16M,Apt 725,0 Eastwood Alley,26-1017876,NYSE,624090413-9,TR52 7306 9RYA WIDP QREW MFL6 ZU,41250-269,Yuan Renminbi,CNY
07-026-8077,"Anthera Pharmaceuticals, Inc.","MercadoLibre, Inc.",Health Care,NASDAQ,Books,ANTH,$2.31M,PO Box 79688,22002 Tomscot Crossing,69-0782166,NASDAQ,258173607-0,MR60 1188 3497 5212 6026 2542 922,52584-302,Yen,JPY
07-040-8397,"Rogers Communication, Inc.",iShares iBoxx $ High Yield ex Oil & Gas Corporate Bond ETF,Consumer Services,NYSE,Music,RCI,$18.93B,Room 1162,879 Lakeland Road,28-3231773,NASDAQ,250648022-6,HR77 5882 9940 6905 0922 1,59779-614,Yuan Renminbi,CNY
07-040-9882,EQT Corporation,EQT Corporation,Energy,NYSE,Movies,EQT,$10.19B,Apt 404,8069 Bluestem Crossing,03-6788950,NYSE,026330070-6,FR95 9541 5091 43RD 43UI DXWA R29,0463-8500,Peso,COP
07-069-3841,"Banco Santander, S.A.",Enterprise Products Partners L.P.,n/a,NYSE,Games,SAN^A,n/a,PO Box 66293,7155 Stang Way,42-2381033,NYSE,088042718-3,MD81 GGEO UATS 7ATW U8BS RTBB,63843-773,Rupiah,IDR
07-088-0793,"Essex Property Trust, Inc.",Genie Energy Ltd.,Consumer Services,NYSE,Jewelry,ESS,$17.47B,PO Box 9757,541 Alpine Lane,31-8561790,NYSE,587822908-0,DE95 5466 2552 5228 8810 61,0179-0133,Peso,DOP
07-088-3711,Allergan plc.,"Discovery Communications, Inc.",n/a,NYSE,Kids,AGN^A,n/a,Suite 61,8571 Gulseth Place,23-9867745,NASDAQ,927656708-9,NL88 NNJH 7632 3297 74,47335-678,Yuan Renminbi,CNY
07-124-2028,"AmTrust Financial Services, Inc.","AmTrust Financial Services, Inc.",n/a,NYSE,Grocery,AFSI^D,n/a,9th Floor,7 Cambridge Plaza,05-8573631,NASDAQ,993385747-9,GL85 1315 7402 4344 99,11822-0617,Ruble,RUB
07-149-0088,"Western Asset Managed Municipals Fund, Inc.",Citigroup Inc.,n/a,NYSE,Toys,MMU,$598.91M,Apt 1272,82998 Ronald Regan Court,27-7043201,NYSE,969963363-8,FI52 5505 7731 1349 91,49288-0043,Baht,THB
07-186-4661,ClearBridge American Energy MLP Fund Inc.,Geospace Technologies Corporation,n/a,NYSE,Games,CBA           ,$508.59M,7th Floor,853 Longview Center,82-8353491,NASDAQ,355979096-4,HU60 2251 3814 8515 2741 6445 1751,63550-192,Dollar,USD
07-250-9263,"Orexigen Therapeutics, Inc.","Endologix, Inc.",Health Care,NASDAQ,Home,OREX,$42.49M,11th Floor,17815 Surrey Place,83-9506216,NASDAQ,753940132-X,IL10 9379 1980 3876 2765 913,54868-4287,Rupiah,IDR
07-251-8252,"Snyder's-Lance, Inc.","Columbia Seligman Premium Technology Growth Fund, Inc",Consumer Non-Durables,NASDAQ,Electronics,LNCE,$3.44B,Suite 19,614 Twin Pines Trail,77-1904811,NYSE,117008478-8,KZ93 654R SGHY ZE7N QIQK,0615-5530,Yen,JPY
07-268-1129,Gentherm Inc,Arlington Asset Investment Corp,Capital Goods,NASDAQ,Tools,THRM,$1.39B,Room 1787,08 Fulton Circle,51-0283492,NYSE,774217930-X,FR04 9150 8655 65IO SIMT AVSS Q03,56062-915,Yuan Renminbi,CNY
07-303-9420,Conatus Pharmaceuticals Inc.,"Franklin Electric Co., Inc.",Health Care,NASDAQ,Computers,CNAT,$146.32M,Suite 46,427 Kim Pass,57-2411374,NASDAQ,287173861-0,DO21 ZA9G 9343 7654 4366 9437 3284,0185-4350,Krona,SEK
07-304-4107,"Rapid7, Inc.",Rice Midstream Partners LP,Technology,NASDAQ,Industrial,RPD,$739.26M,Room 1565,45368 Graedel Hill,79-0319291,NYSE,574561305-X,RO70 QZED ATIG MTZX OB4V D90K,52959-940,Pula,BWP
07-316-0704,"Southside Bancshares, Inc.",Alkermes plc,Finance,NASDAQ,Garden,SBSI,$1.02B,Suite 72,057 Manitowish Place,10-7285829,NASDAQ,865629547-0,IT74 K609 5625 958Q MUF9 JVJZ YCV,11822-0368,Naira,NGN
07-319-5328,"Ventas Realty, Limited Partnership // Ventas Capital Corporati",Progress Software Corporation,Consumer Services,NYSE,Health,VTRB,n/a,3rd Floor,576 Haas Plaza,07-2970983,NASDAQ,197368592-2,CR54 3439 0156 9368 3459 5,0378-0047,Yuan Renminbi,CNY
07-330-0274,Euronav NV,Euronav NV,Transportation,NYSE,Books,EURN,$1.15B,Suite 73,31672 Bartelt Parkway,51-0528190,NASDAQ,959954756-X,MK13 524A 76YL 4FNZ D92,0338-0507,Rupiah,IDR
07-338-7878,Teekay Offshore Partners L.P.,"Monarch Casino & Resort, Inc.",n/a,NYSE,Computers,TOO^A,n/a,2nd Floor,676 Crowley Street,51-4578308,NASDAQ,272131517-X,CR58 4431 6516 9298 1738 0,59779-131,Dollar,USD
07-342-5562,Mitel Networks Corporation,Royal Bank Scotland plc (The),Technology,NASDAQ,Industrial,MITL,$905.69M,Apt 1469,54 Duke Junction,62-0906119,NYSE,914767818-6,LT57 6337 1910 0385 1089,44924-120,Yen,JPY
07-370-4941,Novanta Inc.,First Trust United Kingdom AlphaDEX Fund,Miscellaneous,NASDAQ,Music,NOVT,$1.25B,16th Floor,94 Division Trail,18-8572173,NASDAQ,624071657-X,IL26 2846 3798 6120 7663 434,63323-734,Rupiah,IDR
07-370-6771,TCF Financial Corporation,J P Morgan Chase & Co,Finance,NYSE,Baby,TCF,$2.72B,14th Floor,7243 Clove Drive,17-8551313,NYSE,801491520-8,AL49 1446 1512 CVZI MB8X P1FK KGMD,52731-7044,Yuan Renminbi,CNY
07-382-9779,PIMCO Income Strategy Fund II,Electrum Special Acquisition Corporation,n/a,NYSE,Home,PFN,$620.13M,Suite 46,00381 Delladonna Drive,81-8852040,NASDAQ,298829546-8,BG08 YULX 0279 24XZ 35VF N8,63304-951,Dollar,USD
07-386-4127,Shore Bancshares Inc,"Express, Inc.",Finance,NASDAQ,Jewelry,SHBI,$215.57M,Suite 71,8 Warrior Plaza,90-2267238,NYSE,212394554-4,PT97 3462 0210 2944 5059 3634 9,37000-404,Real,BRL
07-401-3626,"Halozyme Therapeutics, Inc.","Rand Logistics, Inc.",Health Care,NASDAQ,Sports,HALO,$1.9B,16th Floor,14 Crest Line Park,05-2821440,NASDAQ,944261215-8,GE79 CF50 1390 1088 4783 15,37808-773,Yuan Renminbi,CNY
07-459-7125,Oak Valley Bancorp (CA),Oak Valley Bancorp (CA),Finance,NASDAQ,Home,OVLY,$112.21M,Suite 27,3955 Independence Point,90-5835417,NYSE,009112896-X,MT24 KWXC 8835 6C15 IRCZ 2LBT HVUH GBB,55648-782,Koruna,CZK
07-481-8398,Bank of Nova Scotia (The),Bank of Nova Scotia (The),Finance,NYSE,Outdoors,BNS,$70.91B,12th Floor,5 Anhalt Way,30-7194378,NYSE,594533773-0,LU10 521E 4BTQ NYCS LQMB,68645-467,Yuan Renminbi,CNY
07-484-0679,Antero Resources Corporation,Antero Resources Corporation,Energy,NYSE,Shoes,AR,$7.13B,Room 259,82 Sutteridge Avenue,71-2737090,NASDAQ,613069906-9,IS61 7186 6214 9626 0062 3972 85,36800-339,Quetzal,GTQ
07-533-8419,Yintech Investment Holdings Limited,"Southside Bancshares, Inc.",Finance,NASDAQ,Computers,YIN,$725.83M,Suite 40,820 Esch Place,94-8567650,NASDAQ,397982084-X,BE26 9500 7355 0270,17478-937,Peso,PHP
07-584-0153,Southwestern Energy Company,Antero Midstream GP LP,Energy,NYSE,Tools,SWN,$3.07B,PO Box 19773,8 Esker Park,84-6203681,NYSE,504126157-1,GT40 XPEK OYI2 VEWP UKXF B9MR DUQH,43742-0437,Peso,ARS
07-604-3967,"China Natural Resources, Inc.","Kinsale Capital Group, Inc.",Basic Industries,NASDAQ,Tools,CHNR,$51.07M,15th Floor,1005 Summer Ridge Street,57-0168503,NASDAQ,287404279-X,HU32 8113 7427 1517 6483 7939 4281,50845-0122,Rupiah,IDR
07-619-3770,China TechFaith Wireless Communication Technology Limited,"NetEase, Inc.",n/a,NASDAQ,Home,CNTF,$33.67M,Suite 88,6 Chive Court,30-4870430,NASDAQ,870077422-7,MT10 PSFQ 7734 3WKQ 6B2A DMSH G71U QGW,69097-125,Franc,DJF
07-622-2728,IQ Chaikin U.S. Small Cap ETF,"Rentech, Inc.",n/a,NASDAQ,Books,CSML,$74.69M,Suite 81,391 Buena Vista Lane,78-1804795,NASDAQ,721918846-3,BR05 9487 4306 0320 9580 3205 784Q L,43288-104,Hryvnia,UAH
07-642-1752,Gabelli Global Small and Mid Cap Value Trust (The),LINE Corporation,n/a,NYSE,Health,GGZ^A,n/a,Suite 2,5 Pond Road,41-8656060,NYSE,101532514-9,NO88 8568 5867 725,24202-001,Taka,BDT
07-664-8892,"NACCO Industries, Inc.",Dynagas LNG Partners LP,Consumer Durables,NYSE,Electronics,NC,$510.83M,Suite 61,35 Weeping Birch Trail,00-2615150,NYSE,522798252-X,FR30 9904 3207 68BS DG47 ZORM K62,10096-0260,Ruble,RUB
07-699-6998,Immune Pharmaceuticals Inc.,Immune Pharmaceuticals Inc.,Health Care,NASDAQ,Games,IMNP          ,$24.77M,Suite 83,46 Stephen Hill,46-8714083,NASDAQ,485219217-0,VG43 UOQK 8429 9324 6349 8744,0113-0402,Pound,SYP
07-709-9986,Natural Resource Partners LP,"Boston Private Financial Holdings, Inc.",Energy,NYSE,Kids,NRP,$336.38M,PO Box 89559,6 Mesta Place,65-2003141,NASDAQ,830325614-9,MD07 YVR0 4GWV 3TYJ LMYN EPFT,50061-381,Rupiah,IDR
07-713-3606,"Century Casinos, Inc.","Southern First Bancshares, Inc.",Consumer Services,NASDAQ,Clothing,CNTY,$185.42M,PO Box 14234,2188 Ridge Oak Place,30-1219136,NASDAQ,624514210-5,KZ95 1431 DKFR XMPP PEGH,49884-309,Sol,PEN
07-713-7572,"Apricus Biosciences, Inc.",General Dynamics Corporation,Health Care,NASDAQ,Grocery,APRI,$13.79M,PO Box 17662,388 Marcy Street,57-3818079,NYSE,573249013-2,BG47 TTDJ 0775 234E NR1Y QC,42507-130,Rupiah,IDR
07-721-8375,Artisan Partners Asset Management Inc.,"MFA Financial, Inc.",Finance,NYSE,Toys,APAM,$2.24B,Room 575,94 Huxley Pass,60-0246574,NYSE,464064528-7,FR64 9396 4118 85QK 0TJO HBXF K15,98132-174,Naira,NGN
07-726-6238,MFS Municipal Income Trust,"MyoKardia, Inc.",n/a,NYSE,Clothing,MFM,$294.49M,Apt 1840,7 Muir Junction,49-5530165,NASDAQ,469564249-2,FR64 9719 6709 75JY DKI2 58PA 435,0026-3796,Dollar,USD
07-748-0953,Playa Hotels & Resorts N.V.,Aegon NV,Consumer Services,NASDAQ,Industrial,PLYAW,n/a,PO Box 703,5258 Stuart Plaza,94-7831203,NYSE,413861539-3,BH94 VDLN VKPK KJLU YLJ2 EO,49967-789,Euro,EUR
07-779-4321,Avenue Income Credit Strategies Fund,Avenue Income Credit Strategies Fund,n/a,NYSE,Grocery,ACP,$185.39M,Apt 1128,051 Summerview Road,96-5422389,NASDAQ,054902586-3,KW88 DSVU ASCT E6H4 WUNY GNUR EDOW B9,50474-300,Euro,EUR
07-782-9702,CTI Industries Corporation,CTI Industries Corporation,Basic Industries,NASDAQ,Games,CTIB,$21.03M,PO Box 95967,6183 Morning Crossing,38-3285854,NYSE,539195065-1,TN27 6428 9734 2268 5093 0810,59779-426,Rial,YER
07-792-4628,Public Storage,"PetMed Express, Inc.",Consumer Services,NYSE,Baby,PSA^T,n/a,Suite 21,5996 Kim Street,85-2296262,NASDAQ,480066207-9,FR94 6008 4604 26DG NVAN 2G8M M83,0065-0645,Tugrik,MNT
07-810-9523,Conyers Park Acquisition Corp.,Nucor Corporation,Finance,NASDAQ,Jewelry,CPAA,$596.2M,Room 637,91 Sommers Terrace,27-1832500,NYSE,772460675-7,MT38 XRJW 8279 3HPK LI29 4DKN DMCZ XRA,59078-016,Real,BRL
07-844-5632,"Hudson Global, Inc.",Brookfield Global Listed Infrastructure Income Fund,Technology,NASDAQ,Tools,HSON,$42.28M,6th Floor,23 Lien Lane,48-4637958,NYSE,220804438-X,PS56 GFME GS4W K8X5 DZSP ZIKO EREJ Q,63941-305,Franc,XAF
07-851-0802,State Street Corporation,MakeMyTrip Limited,n/a,NYSE,Books,STT^G,n/a,Apt 605,288 Meadow Ridge Place,52-4873455,NASDAQ,622203690-2,AD75 2945 5334 ZPKJ 1OIX 2LML,66961-100,Yuan Renminbi,CNY
07-862-9889,Neonode Inc.,Cabot Corporation,Capital Goods,NASDAQ,Beauty,NEON,$60.57M,Suite 7,8504 Delladonna Park,27-5061790,NYSE,241871174-9,BR78 8208 8751 1185 1355 3052 621D C,49349-847,Ringgit,MYR
07-943-9696,Nutraceutical International Corporation,Nutraceutical International Corporation,Consumer Durables,NASDAQ,Jewelry,NUTR,$384.67M,Room 1580,027 Daystar Junction,68-9962795,NASDAQ,520491313-0,RO55 EAOV SLFC EKKN GHRM WUGS,62034-015,Ruble,RUB
07-973-4033,"Flotek Industries, Inc.",XL Group Ltd.,Basic Industries,NYSE,Kids,FTK,$513.58M,PO Box 7510,32 Sheridan Place,23-7441443,NYSE,938137018-4,GR31 7308 699E SRWQ IQY8 X5H4 6NK,50436-3101,Yuan Renminbi,CNY
07-994-0281,KB Financial Group Inc,KB Financial Group Inc,Finance,NYSE,Books,KB,$19.26B,PO Box 6585,102 Truax Park,69-8210477,NYSE,656898570-8,AZ67 IVCB ZF22 64MO X86B PNES UF1K,76439-207,Rupiah,IDR
08-020-4046,"A. Schulman, Inc.",BB&T Corporation,Basic Industries,NASDAQ,Movies,SHLM,$855.12M,PO Box 39556,36173 Merry Hill,45-7767635,NYSE,765432153-8,FR56 6883 1677 10IO NAZ0 SKSX L69,49390-300,Hryvnia,UAH
08-025-2737,"Guidewire Software, Inc.","Gores Holdings II, Inc.",Technology,NYSE,Tools,GWRE,$5B,8th Floor,0 Steensland Center,17-0071630,NASDAQ,248966549-9,LU57 170R YQBV HSCX 9H1Q,58986-010,Zloty,PLN
08-030-5027,"ScanSource, Inc.","Warrior Met Coal, Inc.",Technology,NASDAQ,Computers,SCSC,$975.87M,PO Box 43048,1 Jenifer Park,74-6978587,NYSE,055774661-2,FR48 1523 5142 32YE L8PJ IWCW 015,64764-302,Yuan Renminbi,CNY
08-059-8882,Herbalife LTD.,TCP Capital Corp.,Health Care,NYSE,Beauty,HLF,$6.7B,13th Floor,0934 Becker Circle,15-1500000,NASDAQ,725689524-0,AD65 6223 4393 KHI7 DJYI XDED,76366-002,Rial,IRR
08-105-3430,Voya International High Dividend Equity Income Fund,Voya International High Dividend Equity Income Fund,n/a,NYSE,Garden,IID,$61.57M,Room 1770,33 Holy Cross Plaza,48-5336413,NYSE,612953021-8,LU10 769Y PRHZ GT1W AIAV,0548-5605,Rand,ZAR
08-124-3332,Teekay Tankers Ltd.,"Oncobiologics, Inc.",Consumer Services,NYSE,Automotive,TNK,$311.8M,Room 178,04551 Bluejay Court,94-4253335,NASDAQ,714870709-9,PS35 DVMM QS1A WAP5 TDE8 XXAT MLZZ T,50419-409,Manat,AZN
08-153-1176,Nanometrics Incorporated,Costamare Inc.,Capital Goods,NASDAQ,Clothing,NANO,$687.35M,Apt 941,95872 Lindbergh Crossing,82-4410312,NYSE,019909932-4,LT06 7258 2279 2442 2518,0054-3532,Euro,EUR
08-194-3852,CMS Energy Corporation,Robert Half International Inc.,Public Utilities,NYSE,Books,CMS^B,n/a,Room 894,80332 Anzinger Center,20-3031899,NYSE,624830872-1,FR83 9086 3407 6040 BVCT FZQQ 834,40032-123,Euro,EUR
08-212-6503,DENTSPLY SIRONA Inc.,iShares Global Infrastructure ETF,Health Care,NASDAQ,Grocery,XRAY,$14.6B,Room 712,09 Valley Edge Plaza,42-7776502,NASDAQ,050166043-7,SM04 A685 0797 223T 8W5O 4JDD HQE,0615-7845,Yuan Renminbi,CNY
08-213-4014,REGENXBIO Inc.,"Caladrius Biosciences, Inc.",Health Care,NASDAQ,Outdoors,RGNX,$570.2M,Apt 1081,70370 Sugar Way,93-0426251,NASDAQ,342558722-6,MD68 5OTM IXPH BYGI JIPI XO5L,36800-917,Shilling,TZS
08-228-2551,Davis Select Financial ETF,Davis Select Financial ETF,n/a,NASDAQ,Automotive,DFNL,n/a,PO Box 57937,6897 International Drive,69-0916615,NASDAQ,643187305-X,AT86 0640 8226 5479 4849,54365-400,Ruble,RUB
08-228-9354,"Knoll, Inc.","Knoll, Inc.",Consumer Durables,NYSE,Baby,KNL,$1.04B,Room 1848,0385 Mallard Trail,89-5301330,NYSE,619778843-8,IS92 0543 7106 7429 9817 3429 17,0143-9714,Pound,GBP
08-234-6822,North Atlantic Drilling Ltd.,KKR & Co. L.P.,Energy,NYSE,Outdoors,NADL,$50.64M,Apt 253,4742 Tennessee Lane,13-5907325,NYSE,824582800-9,GE59 ZW36 0169 8096 7220 28,59667-0057,Peso,PHP
08-239-4422,"THL Credit, Inc.",pSivida Corp.,n/a,NYSE,Clothing,TCRZ,n/a,Apt 1743,67701 Schlimgen Lane,32-3604432,NASDAQ,064721456-3,AD29 0365 1549 FURA GK4U 9WDV,44911-0120,Baht,THB
08-250-9823,iShares 0-5 Year Investment Grade Corporate Bond ETF,"Wheeler Real Estate Investment Trust, Inc.",n/a,NASDAQ,Kids,SLQD,$437.26M,Room 1578,2150 Jackson Drive,28-6338267,NASDAQ,593684407-2,BA93 7294 7123 1142 7291,49999-870,Rupiah,IDR
08-266-6798,Western Asset/Claymore U.S Treasury Inflation Prot Secs Fd 2,Zions Bancorporation,n/a,NYSE,Health,WIW,$675.47M,Apt 454,0 Veith Way,98-3943717,NYSE,089920846-0,NO59 5974 2675 920,0143-9803,Quetzal,GTQ
08-278-2228,"Comstock Holding Companies, Inc.",Alcoa Corporation,Capital Goods,NASDAQ,Games,CHCI,$6.74M,Room 1154,2797 Meadow Ridge Plaza,48-9378153,NYSE,131412715-2,PL08 1959 9900 1731 9127 2029 4276,64117-248,Shilling,UGX
08-287-7734,Hancock Holding Company,DMC Global Inc.,Finance,NASDAQ,Outdoors,HBHCL,n/a,Suite 35,758 Fair Oaks Way,52-4072181,NASDAQ,127437971-7,AD67 1915 7095 XGZQ FY28 ZYNK,50580-134,Ruble,RUB
08-290-5188,MagneGas Corporation,Davis Select Worldwide ETF,Technology,NASDAQ,Outdoors,MNGA,$7.87M,Suite 12,4 Weeping Birch Point,63-6827173,NASDAQ,667084338-0,TN32 3431 9216 5052 1680 1254,0904-5810,Koruna,CZK
08-301-5371,ENDRA Life Sciences Inc.,Systemax Inc.,n/a,NASDAQ,Outdoors,NDRAW,n/a,Room 1279,05 Sunfield Parkway,12-3382836,NYSE,934424782-X,BR97 3176 6581 5357 1249 9224 625S Y,54738-901,Lempira,HNL
08-308-2936,Berkshire Hathaway Inc.,BioShares Biotechnology Clinical Trials Fund,n/a,NYSE,Shoes,BRK.B,n/a,Suite 57,3 Jenna Point,73-2820069,NASDAQ,106668101-5,GT31 XYOD GIMB VB7T NRWF KYCJ N5GY,49643-389,Euro,EUR
08-309-5550,Middlefield Banc Corp.,"Interpublic Group of Companies, Inc. (The)",Finance,NASDAQ,Games,MBCN,$168.26M,Room 544,82 Florence Place,78-5232507,NYSE,634570090-8,FR54 0705 2598 31ZO 8O8F UAHU E21,68428-147,Real,BRL
08-363-1468,Pointer Telocation Ltd.,"Ionis Pharmaceuticals, Inc.",Technology,NASDAQ,Shoes,PNTR,$94.92M,PO Box 54453,94 Anzinger Street,70-4990808,NASDAQ,369616368-6,EE60 2233 6991 9903 4769,65293-411,Dollar,XCD
08-378-6989,TCP Capital Corp.,LyondellBasell Industries NV,n/a,NASDAQ,Kids,TCPC,$985.94M,Apt 1478,546 Continental Plaza,89-2481132,NYSE,413490347-5,VG93 JCGT 2886 1848 7413 6159,0121-4788,Yen,JPY
08-379-5331,Rosetta Stone,Nuveen Dow 30SM Dynamic Overwrite Fund,Technology,NYSE,Games,RST,$234.41M,PO Box 20304,223 Moland Circle,02-4537285,NYSE,502474392-X,GB92 UHVM 0258 7723 0755 85,68151-2347,Rupee,LKR
08-386-8067,"Dupont Fabros Technology, Inc.",General Cable Corporation,Finance,NYSE,Games,DFT,$4.93B,Suite 100,9664 Sunfield Alley,85-0296221,NYSE,221989180-1,SE21 3258 3822 6362 9884 1797,16729-247,Dollar,USD
08-416-0113,"Align Technology, Inc.","Builders FirstSource, Inc.",Health Care,NASDAQ,Sports,ALGN,$11.67B,Suite 82,01546 Hermina Avenue,70-4176769,NASDAQ,145776466-0,GR92 3995 290M ZLPU QKZO YLXV NNM,11410-501,Rupiah,IDR
08-424-9121,The Spectranetics Corporation,Anavex Life Sciences Corp.,Health Care,NASDAQ,Electronics,SPNC,$1.3B,PO Box 85696,716 Daystar Circle,24-6257637,NASDAQ,568137591-9,SK72 0763 4638 7110 0214 5960,61958-0601,Ruble,RUB
08-432-1855,Data I/O Corporation,Adobe Systems Incorporated,Capital Goods,NASDAQ,Beauty,DAIO,$61.97M,Suite 95,7 Dwight Center,41-2671871,NASDAQ,514734126-9,VG75 QPQD 6098 2332 2682 2854,61786-019,Rupiah,IDR
08-452-8970,Navios Maritime Holdings Inc.,Hudbay Minerals Inc.,Transportation,NYSE,Outdoors,NM,$133.53M,Room 949,218 Loeprich Point,34-7079368,NYSE,161922387-2,LI78 8639 7ZY9 KNMV UHBS T,21695-018,Yuan Renminbi,CNY
08-455-9738,First Trust NASDAQ-100 Equal Weighted Index Fund,First Trust NASDAQ-100 Equal Weighted Index Fund,n/a,NASDAQ,Baby,QQEW,$556.3M,19th Floor,975 Kinsman Avenue,20-4496902,NYSE,,,,Yuan Renminbi,CNY
08-498-9682,"Dominion Energy, Inc.","Monster Digital, Inc.",Public Utilities,NYSE,Shoes,DCUC,$32.02B,PO Box 34044,73 Waubesa Junction,85-9760193,NASDAQ,805222604-X,MT79 NNOQ 1529 63E3 4YW3 OXGU NO47 C5J,55714-2274,Dinar,RSD
08-513-9215,"Meritor, Inc.",Wins Finance Holdings Inc.,Capital Goods,NYSE,Home,MTOR,$1.41B,Apt 1775,17 Graceland Pass,54-0888245,NASDAQ,197873413-1,BA21 6343 4541 7655 1313,55154-2677,Yuan Renminbi,CNY
08-514-0287,"Hawaiian Holdings, Inc.",Tucows Inc.,Transportation,NASDAQ,Computers,HA,$2.49B,Apt 1851,9937 Hooker Terrace,08-2603843,NASDAQ,544775926-9,MT81 XPZR 0075 0FXQ BUZM ITNY RFYG YL5,50436-9950,Krona,SEK
08-525-0228,"Everspin Technologies, Inc.","Everspin Technologies, Inc.",Technology,NASDAQ,Books,MRAM,$235.31M,Apt 907,00045 Fremont Place,79-5143864,NASDAQ,866806244-1,SM28 A049 0245 353M FRNE BWF2 KG8,0268-1432,Yuan Renminbi,CNY
08-540-6012,"Gabelli Equity Trust, Inc. (The)",Tredegar Corporation,n/a,NYSE,Beauty,GAB,$1.34B,PO Box 84783,3409 Roth Parkway,35-1601179,NYSE,082389417-7,FR25 7416 3395 76JC EBDR BRON Y34,0555-0869,Yuan Renminbi,CNY
08-546-2871,Lehman ABS Corporation,Nuveen Connecticut Quality Municipal Income Fund,Finance,NYSE,Tools,KTN,n/a,Suite 21,1323 Moland Hill,21-6491538,NYSE,595890081-1,PT91 3685 0011 5856 8231 5523 8,0168-0081,Dram,AMD
08-546-4622,Macquarie/First Trust Global,"Apollo Global Management, LLC",n/a,NYSE,Movies,MFD,$113.2M,Suite 46,710 Lunder Road,88-6436359,NYSE,593876510-2,FR34 3492 3124 16HO BIZA RCPT 985,36987-1871,Dinar,LYD
08-592-4656,"First Solar, Inc.",iShares MSCI ACWI ex US Index Fund,Technology,NASDAQ,Movies,FSLR,$3.74B,Apt 355,71 Rieder Parkway,45-5363269,NASDAQ,334886667-7,BE96 2230 3382 4874,53489-143,Real,BRL
08-603-5649,MediWound Ltd.,"Waddell & Reed Financial, Inc.",Consumer Durables,NASDAQ,Beauty,MDWD,$150.22M,PO Box 95937,0992 Continental Plaza,33-3087170,NYSE,279136840-X,BR91 3470 0748 9575 2610 6595 674T U,11822-0599,Yuan Renminbi,CNY
08-612-5951,Oxford Immunotec Global PLC,Kennametal Inc.,Health Care,NASDAQ,Electronics,OXFD,$344.13M,10th Floor,7340 Westport Street,48-4114937,NYSE,625148031-9,GT50 2LOQ F6LN XV3S U8KK V6SS KWFS,54340-802,Sol,PEN
08-632-0357,Tecnoglass Inc.,First Trust Brazil AlphaDEX Fund,Consumer Durables,NASDAQ,Sports,TGLS,$308.09M,PO Box 59969,293 Schurz Park,42-6329797,NASDAQ,004331086-9,LU13 245Y TTSW RDZB DKS3,36000-284,Peso,PHP
08-654-6837,Otelco Inc.,Otelco Inc.,Public Utilities,NASDAQ,Health,OTEL,$26.61M,Suite 41,1536 Pennsylvania Hill,12-8989489,NASDAQ,568257526-1,BH29 PRQN LJBO N9WZ Z113 TP,13733-017,Rupiah,IDR
08-654-8319,Whiting Petroleum Corporation,Wells Fargo & Company,Energy,NYSE,Books,WLL,$2.15B,PO Box 80584,43 Packers Alley,94-1706177,NYSE,814753469-8,FR72 8406 9092 92OK LSMF 8DEX R82,54868-5709,Franc,XAF
