FTSE Code,Stock Name,Company Name,Stock Industry,Stock Market,Stock Sector,Stock Symbol,Stock Market Cap,Address 1,Address 2,client_id,broker_id,exchange_name,ISIN,TICKER,SEDOL,Currency,Currency Code
09-210-3648,Medovex Corp.,"HCI Group, Inc.",Health Care,NASDAQ,Toys,MDVXW,n/a,15th Floor,68828 Canary Place,91-5748371,55154-5373,NYSE,684026200-6,FI41 3409 5844 3003 85,,Euro,EUR
63-183-8886,"ALJ Regional Holdings, Inc.","SPI Energy Co., Ltd.",Miscellaneous,NASDAQ,Industrial,ALJJ,$113.53M,12th Floor,85 Roxbury Circle,68-4409353,52125-182,NASDAQ,364900163-2,FR29 5638 0463 51KU DSCA KHKR A83,,Rupiah,IDR
13-257-2131,Therapix Biosciences Ltd.,Hornbeck Offshore Services,Health Care,NASDAQ,Toys,TRPX,$21.62M,20th Floor,3979 Oak Valley Hill,65-1957211,65841-747,NYSE,034177202-X,IT38 Q237 4110 6393 X4NL SJFX HHL,,Ringgit,MYR
53-345-7786,lululemon athletica inc.,Imax Corporation,Consumer Non-Durables,NASDAQ,Shoes,LULU,$7.24B,Apt 180,1 Talisman Parkway,31-3765002,47682-079,NYSE,712366417-5,FR17 3631 2449 70UD PT7B KHSI 604,,Yuan Renminbi,CNY
38-696-1440,TEGNA Inc.,"Ubiquiti Networks, Inc.",Consumer Services,NYSE,Jewelry,GCI,$1B,PO Box 62181,9014 Dennis Terrace,63-5032248,24236-364,NASDAQ,985256415-3,FR64 1680 1014 83YY KRWH R2OS 063,,Rupiah,IDR
20-059-3526,Primo Water Corporation,"Fortune Brands Home & Security, Inc.",Consumer Non-Durables,NASDAQ,Outdoors,PRMW,$399.01M,Apt 1402,72742 Express Way,06-5882952,49035-559,NYSE,979389580-2,BG69 CZSJ 6610 56RS 3VYD LH,,Dollar,USD
23-186-8297,PowerShares Water Resources Portfolio,China Xiniya Fashion Limited,n/a,NASDAQ,Toys,PHO,$814.18M,Apt 503,4 Sutteridge Center,99-9810868,62257-639,NYSE,765960366-3,SA97 126O KKUN N5LP GZA3 IEYN,,Real,BRL
78-510-6519,RELX PLC,Comcast Corporation,Consumer Services,NYSE,Music,RELX,$45.23B,Apt 57,58 Redwing Parkway,09-8997398,55111-112,NYSE,804600466-9,GE15 QA78 5729 4577 6789 01,,Rupiah,IDR
39-810-3884,"Carrols Restaurant Group, Inc.","Groupon, Inc.",Consumer Services,NASDAQ,Movies,TAST,$450.72M,17th Floor,310 Messerschmidt Place,73-6942567,49999-938,NASDAQ,935647300-5,FI76 1693 4235 4160 30,,Yuan Renminbi,CNY
39-902-2356,VictoryShares US Discovery Enhanced Volatility Wtd ETF,SM Energy Company,n/a,NASDAQ,Books,CSF,$22.73M,PO Box 86109,2 Sherman Trail,67-1091667,57520-1043,NYSE,560112293-8,IE35 NEJV 1152 2700 0360 95,,Peso,DOP
31-302-9734,"ARMOUR Residential REIT, Inc.",Aramark,n/a,NYSE,Automotive,ARR^B,n/a,Apt 528,0 Messerschmidt Junction,63-4645733,76354-104,NYSE,894915827-2,AT58 4933 7385 9101 5870,,Koruna,CZK
12-815-1975,"Digital Ally, Inc.","Hartford Financial Services Group, Inc. (The)",Technology,NASDAQ,Tools,DGLY,$21.87M,Suite 63,946 Esch Street,05-2535582,25225-011,NYSE,626053075-7,AD38 8424 9807 SUPM VZKX OST0,,Real,BRL
92-545-7072,China Recycling Energy Corporation,"Gaia, Inc.",Miscellaneous,NASDAQ,Health,CREG,$11.63M,PO Box 81286,2 Ronald Regan Hill,23-4011195,11822-1403,NASDAQ,602334382-1,SE79 3692 0879 0242 2400 5653,,Peso,ARS
88-659-2999,Clorox Company (The),"Goldman Sachs Group, Inc. (The)",Consumer Durables,NYSE,Baby,CLX,$17.97B,PO Box 3568,050 Nova Center,62-0743491,36987-3042,NYSE,982546248-5,FR28 6361 7277 98SI EQWN B09Z P82,,Euro,EUR
15-455-8042,"Novavax, Inc.",Chesapeake Granite Wash Trust,Health Care,NASDAQ,Automotive,NVAX,$310.88M,14th Floor,7 Montana Center,09-9565630,58194-009,NYSE,255485222-7,FR07 2197 1178 845Q MKBC JBT3 D64,,Yuan Renminbi,CNY
64-463-9492,St. Joe Company (The),Brookfield DTLA Inc.,Consumer Services,NYSE,Sports,JOE,$1.26B,Apt 1745,0 Miller Pass,11-2551896,68647-205,NYSE,440924591-0,PS70 QIMB FDX7 CLAD KSWT AVWZ J0TX Z,,Rupiah,IDR
14-212-3619,iStar Financial Inc.,Liberty Media Corporation,Consumer Services,NYSE,Tools,STAR          ,$891.94M,PO Box 9558,02 Dottie Park,96-6488993,50114-1103,NASDAQ,196756596-1,TR87 5908 7F7G 4D8L 4QRR 3LMN OC,,Peso,COP
35-240-6035,Liberty Interactive Corporation,"Iteris, Inc.",Consumer Services,NASDAQ,Baby,QVCA,$11.08B,Room 748,46 Di Loreto Road,30-5944063,60429-367,NASDAQ,120028340-6,IS80 9359 3838 9339 0104 5559 97,,Rupiah,IDR
36-558-3925,"SS&C Technologies Holdings, Inc.","Overstock.com, Inc.",Technology,NASDAQ,Tools,SSNC,$7.82B,Suite 57,464 Jay Crossing,73-7418573,0228-2848,NASDAQ,377787572-4,FR33 0095 5829 29NZ CU40 FIX1 N13,,Taka,BDT
37-380-4147,Equitable Financial Corp.,VALE S.A.,Finance,NASDAQ,Games,EQFN,$35.01M,Apt 1179,11 Vahlen Court,22-0990372,58118-1402,NYSE,999049074-0,AE78 0512 4359 0402 0620 803,,Koruna,CZK
11-602-8873,"Safe Bulkers, Inc",Bank of America Corporation,Transportation,NYSE,Computers,SB,$236.5M,Suite 25,48 Thompson Alley,02-0006205,68788-9196,NYSE,054831932-4,FR11 9329 6124 95RQ 2T1Z JQOU L78,,Ariary,MGA
27-733-7410,Cinedigm Corp,"Natural Gas Services Group, Inc.",Consumer Services,NASDAQ,Kids,CIDM,$20.5M,PO Box 6867,8 Kinsman Junction,89-8091585,52125-379,NYSE,148805826-1,NO63 7845 3389 289,,Yuan Renminbi,CNY
17-674-8355,Western Asset Variable Rate Strategic Fund Inc.,BioMarin Pharmaceutical Inc.,n/a,NYSE,Movies,GFY,$79.04M,Suite 77,23 Ludington Way,28-3480352,0363-0567,NASDAQ,085071592-X,DO57 UCJN 0374 5661 0016 0364 0605,,Yuan Renminbi,CNY
19-412-6629,ObsEva SA,"Oil States International, Inc.",Health Care,NASDAQ,Books,OBSV,$161.49M,Room 1141,0 Mallory Avenue,38-2580314,31722-393,NYSE,150804313-2,FR60 6392 1754 90W1 SRB2 KVXA R73,,Dong,VND
04-085-2631,Xunlei Limited,"Banco Latinoamericano de Comercio Exterior, S.A.",Technology,NASDAQ,Electronics,XNET,$219.73M,Suite 15,25225 Kenwood Circle,50-2792696,54868-6021,NYSE,700879356-1,MD24 VDHP A3HO MTPX CVWJ JTTQ,,Rupiah,IDR
12-681-1035,"Home BancShares, Inc.",Ball Corporation,Finance,NASDAQ,Electronics,HOMB,$3.66B,Room 829,91 Fuller Crossing,22-2041415,43406-0069,NYSE,573395564-3,FR46 7221 1372 45SX IYIV ZNVU N48,,Euro,EUR
90-315-8117,Brightcove Inc.,Hess Corporation,Technology,NASDAQ,Industrial,BCOV,$213.5M,Apt 612,46364 Stephen Pass,88-9137446,42291-683,NYSE,886209159-1,CR64 1308 1336 9426 0367 7,,Ruble,RUB
43-278-7524,VALE S.A.,"Rockwell Medical, Inc.",Basic Industries,NYSE,Shoes,VALE,$40.61B,17th Floor,0 Chive Circle,64-9779549,11584-1110,NASDAQ,658644534-5,PS65 TCQB DWE2 0ZUM FMO8 RR1C UNQN C,,Rupiah,IDR
96-977-8119,Potlatch Corporation,Regal Beloit Corporation,Consumer Services,NASDAQ,Shoes,PCH,$1.92B,Suite 90,62 Fremont Park,11-4115840,0143-9951,NYSE,632259087-1,IL96 0539 2771 0154 8012 207,,Dollar,USD
66-696-3407,"Jack Henry & Associates, Inc.","Insys Therapeutics, Inc.",Technology,NASDAQ,Shoes,JKHY,$8.14B,Room 841,5547 Petterle Way,17-9293084,49349-654,NASDAQ,044828651-3,AL78 0337 2448 M3ZJ 0UES B7RP HPHG,,Yuan Renminbi,CNY
14-256-7981,GCP Applied Technologies Inc.,"Entergy Arkansas, Inc.",Basic Industries,NYSE,Clothing,GCP,$2.17B,PO Box 32027,4443 Elmside Trail,17-8528756,58118-0128,NYSE,211214747-1,CY36 6826 1743 2WPS G8MI 6DTB FBIN,,Dollar,CAD
78-675-0321,AK Steel Holding Corporation,"CatchMark Timber Trust, Inc.",Basic Industries,NYSE,Health,AKS,$1.89B,Suite 19,897 Barby Road,64-6496895,36987-1427,NYSE,318156781-7,EE42 3329 2312 0948 2293,,Rupiah,IDR
16-474-8085,"Varonis Systems, Inc.",Navios Maritime Acquisition Corporation,Technology,NASDAQ,Sports,VRNS,$975.72M,Room 321,77 Bluestem Drive,27-7068754,57520-0523,NYSE,653303230-5,PS55 PCAC 2TSC ET1W RXU8 WXKH YXAX E,,Ringgit,MYR
56-139-5758,Herbalife LTD.,First Trust Nasdaq Pharmaceuticals ETF,Health Care,NYSE,Movies,HLF,$6.7B,Suite 96,35 Fieldstone Plaza,64-7832832,64980-172,NASDAQ,581115969-2,IT94 R402 2167 391L C0CG PSJG XY0,,Zloty,PLN
92-401-7324,New Residential Investment Corp.,KKR Income Opportunities Fund,Consumer Services,NYSE,Clothing,NRZ,$5.14B,Room 1819,09 Muir Drive,77-4664817,62756-543,NYSE,164600805-7,ES73 2519 0553 2656 4492 9686,,Peso,COP
85-058-1828,J.M. Smucker Company (The),CSRA Inc.,Consumer Non-Durables,NYSE,Music,SJM,$14.17B,Room 1785,44841 Mariners Cove Alley,10-8763767,43063-446,NYSE,200262893-9,PT96 3180 1340 9410 8445 7154 4,,Yuan Renminbi,CNY
79-188-3681,"Wesco Aircraft Holdings, Inc.","Ballard Power Systems, Inc.",Capital Goods,NYSE,Home,WAIR,$1B,Suite 13,94229 Esker Place,18-8646795,98132-923,NASDAQ,918121834-6,FR06 7807 8607 66CK ASJB 9QZO T92,,Yuan Renminbi,CNY
23-833-9191,Eagle Point Credit Company Inc.,"Chico's FAS, Inc.",n/a,NYSE,Games,ECCZ,n/a,19th Floor,6 Express Junction,75-7762646,49738-571,NYSE,287726839-X,CY93 6801 4284 LRSI LCHD OARC 9CRW,,Euro,EUR
04-212-0793,"China Fund, Inc. (The)",Eaton Vance NextShares Trust II,n/a,NYSE,Health,CHN,$284.89M,Room 423,577 Red Cloud Center,84-2657459,76335-006,NASDAQ,924779202-9,AE19 3556 8575 8608 8583 050,,Yuan Renminbi,CNY
06-991-3148,"SPX FLOW, Inc.",Scorpio Bulkers Inc.,Technology,NYSE,Toys,FLOW,$1.64B,Room 539,6905 Dakota Avenue,08-4603711,16590-581,NYSE,025142571-1,PS49 JYYI LVEZ KO3Q FT3X HUCW AA5B R,,Ruble,RUB
26-378-7315,Nuveen Municipal 2021 Target Term Fund,Constellium N.V.,n/a,NYSE,Music,NHA,$84.71M,Room 1186,6854 Scoville Terrace,09-4954399,62874-005,NYSE,691054425-0,NO76 2037 0909 405,,Yuan Renminbi,CNY
50-177-8832,"Tetra Technologies, Inc.",Vanguard Intermediate-Term Corporate Bond ETF,Energy,NYSE,Health,TTI,$364.09M,12th Floor,958 Melrose Avenue,53-7544254,57520-0524,NASDAQ,035006627-2,FR22 8941 5381 25KA AO9F 42TQ I86,,Rupiah,IDR
02-102-2665,"Broadwind Energy, Inc.",Alibaba Group Holding Limited,Capital Goods,NASDAQ,Tools,BWEN,$68.47M,20th Floor,1 Monterey Junction,33-6931681,55154-5482,NYSE,502914029-8,NO87 8776 1710 811,,Zloty,PLN
52-864-8293,"NetApp, Inc.","Team, Inc.",Technology,NASDAQ,Clothing,NTAP,$10.29B,19th Floor,1434 Lighthouse Bay Park,05-3588775,55301-019,NYSE,184027695-9,AD98 2162 2556 SZ2E NAQS LZNQ,,Krona,SEK
81-057-2151,Qwest Corporation,Alamos Gold Inc.,Public Utilities,NYSE,Music,CTY,n/a,PO Box 21989,6185 Hoffman Pass,17-4690069,63629-4768,NYSE,189594934-3,NO42 4174 7600 946,,Peso,PHP
49-714-1987,"Proto Labs, Inc.","Cellectar Biosciences, Inc.",Capital Goods,NYSE,Outdoors,PRLB,$1.72B,Suite 77,847 Arkansas Drive,74-9700088,50563-145,NASDAQ,843704550-9,MR80 1504 5475 1270 8373 7495 120,,Yuan Renminbi,CNY
27-694-8701,"PFSweb, Inc.",Athene Holding Ltd.,Miscellaneous,NASDAQ,Industrial,PFSW,$136.89M,Apt 1795,6012 Declaration Street,58-9771639,37205-694,NYSE,629735034-5,PS24 HUUA ZYYM CAER LIDX RK7J UOIA 9,,Euro,EUR
56-024-7700,Towne Bank,"Heron Therapeutics, Inc.  ",n/a,NASDAQ,Health,TOWN,$1.92B,1st Floor,0 Hintze Way,66-8457855,0093-5206,NASDAQ,074999619-6,SM66 J877 9833 7600 HW9D AH29 PQI,,Ruble,RUB
40-121-7718,"Recro Pharma, Inc.",Landec Corporation,Health Care,NASDAQ,Health,REPH,$120.19M,Apt 1592,0 Grim Point,58-4554701,53389-241,NASDAQ,988750587-0,TR82 8516 5BE5 ET5L VNI4 7STT MB,,Rupiah,IDR
30-992-9739,Stamps.com Inc.,Liberty Global plc,Miscellaneous,NASDAQ,Toys,STMP,$2.49B,Suite 46,5454 Golden Leaf Circle,94-7862900,0004-0038,NASDAQ,259945965-6,HR50 2349 5982 9500 1280 6,,Peso,PHP
52-222-9478,Woori Bank,"Plains All American Pipeline, L.P.",Finance,NYSE,Garden,WF,$10.29B,PO Box 63139,0833 Novick Crossing,49-7828564,55714-2247,NYSE,282071638-5,FR96 6730 1378 08ZN VNGQ SWUW 544,,Yuan Renminbi,CNY
59-262-5395,International Bancshares Corporation,Merus Labs International Inc.,Finance,NASDAQ,Baby,IBOC,$2.36B,PO Box 47813,52 2nd Street,03-8979978,64679-632,NASDAQ,515301125-9,KW81 NXBI 4QYB SLFQ MMOY F9AL HLFF I6,,Dollar,CAD
90-977-3252,MGM Resorts International,Vornado Realty Trust,Consumer Services,NYSE,Outdoors,MGM,$18.74B,18th Floor,9 Dryden Hill,62-6533168,63981-117,NYSE,902787579-0,DO98 XKOE 3726 1881 6550 7251 3267,,Lempira,HNL
91-063-6850,Electronic Arts Inc.,Tocagen Inc.,Technology,NASDAQ,Clothing,EA,$34.26B,PO Box 41960,0691 Old Gate Street,06-1536810,46414-3333,NASDAQ,777378649-6,MU78 KSKX 2649 9689 3613 1374 225Y IZ,,Afghani,AFN
27-233-5747,Johnson Controls International plc,"Art's-Way Manufacturing Co., Inc.",Consumer Services,NYSE,Electronics,JCI,$39.27B,Suite 92,9 Del Sol Avenue,51-2120508,68151-0526,NASDAQ,572831527-5,PS16 XUZO 8YCV U2XE HVT9 2UD1 9JG0 L,,Yuan Renminbi,CNY
91-552-4561,First Internet Bancorp,Invitation Homes Inc.,Finance,NASDAQ,Outdoors,INBKL,n/a,Room 1548,701 Jana Way,12-6980670,0013-0132,NYSE,655168112-3,FI03 6238 2734 3269 28,,Dirham,MAD
95-892-3867,"RF Industries, Ltd.",BP Prudhoe Bay Royalty Trust,Capital Goods,NASDAQ,Movies,RFIL,$14.58M,PO Box 62848,49171 David Pass,77-8859540,50268-348,NYSE,018450279-9,ME91 4956 4037 1719 1039 89,,Rupiah,IDR
50-074-1263,"South Jersey Industries, Inc.",PIMCO Income Strategy Fund II,Public Utilities,NYSE,Industrial,SJI,$2.89B,Apt 1347,6452 Spenser Point,61-7210064,63868-317,NYSE,061563045-6,PL13 2671 0661 4715 5412 1867 5894,,Peso,MXN
83-899-1909,Denny's Corporation,"Tetraphase Pharmaceuticals, Inc.",Consumer Services,NASDAQ,Sports,DENN,$803.43M,PO Box 86260,5 Main Crossing,86-2724691,65643-329,NASDAQ,771898280-7,FO76 2829 1613 5145 47,,Baht,THB
33-832-8834,"Quantenna Communications, Inc.",M B T Financial Corp,Technology,NASDAQ,Outdoors,QTNA,$650.38M,Apt 1995,7 Mesta Center,42-1191238,67777-172,NASDAQ,985621087-9,VG86 RGEP 9969 2989 7434 7793,,Peso,PHP
74-083-1516,WisdomTree U.S. SmallCap Quality Dividend Growth Fund,"Tortoise Energy Independence Fund, Inc.",n/a,NASDAQ,Grocery,DGRS,$100.44M,Suite 33,8492 Cordelia Parkway,47-5595351,69097-154,NYSE,001971781-4,FR20 8539 4739 21MR XRYM HRNU M54,,Kuna,HRK
08-051-1565,Bioblast Pharma Ltd.,"MetLife, Inc.",Health Care,NASDAQ,Automotive,ORPN,$7.05M,Apt 642,43 Little Fleur Plaza,65-7338503,51596-005,NYSE,658956613-5,FR55 9489 0461 65UE BBZR XQ6R Y31,,Rupiah,IDR
16-883-7545,"Cable One, Inc.","SGOCO Group, Ltd",Consumer Services,NYSE,Home,CABO,$4.14B,PO Box 74071,49 Carey Center,19-2793360,68180-195,NASDAQ,395675776-9,FR81 1242 7627 46FL KYCC OPQH F86,,Rupiah,IDR
59-191-0774,Lexington Realty Trust,First Trust/Aberdeen Emerging Opportunity Fund,Consumer Services,NYSE,Jewelry,LXP,$2.46B,Apt 1116,0 Kingsford Plaza,23-1805907,61912-001,NYSE,327955025-4,LU89 952V NGKW 9NSE VTDQ,,Euro,EUR
70-395-9086,MSA Safety Incorporporated,"Altimmune, Inc.",Health Care,NYSE,Jewelry,MSA,$3.16B,Suite 21,39610 Drewry Terrace,14-3406513,43419-312,NASDAQ,495176307-9,AT61 3452 0512 7325 0529,,Pound,GBP
72-873-8850,Meritage Corporation,M&T Bank Corporation,Capital Goods,NYSE,Movies,MTH,$1.62B,Suite 14,56948 Northfield Parkway,68-6042737,68987-010,NYSE,854746247-3,IT80 W927 5450 732B IIZH VZA4 R7U,,Yuan Renminbi,CNY
46-599-3982,"GSI Technology, Inc.",Moog Inc.,Technology,NASDAQ,Electronics,GSIT,$164.06M,Room 979,45290 Paget Lane,83-2693059,10544-013,NYSE,538246748-X,LV17 VXWR 8GNL VERY RZZB 6,,Birr,ETB
73-072-3692,"Hawaiian Electric Industries, Inc.",Cabot Oil & Gas Corporation,n/a,NYSE,Garden,HE^U,n/a,10th Floor,40720 Valley Edge Junction,50-0468311,0498-2101,NYSE,188038824-3,PT79 0269 4859 7932 1662 4476 6,,Ruble,RUB
86-588-0560,"Empire State Realty Trust, Inc.",VEREIT Inc.,Consumer Services,NYSE,Books,ESRT,$6.7B,10th Floor,058 Division Park,47-9324787,63629-5349,NYSE,031195749-8,PK09 UQJT ISAN MBA6 5BJA 0ZQ4,,Bolivar,VEF
96-815-4953,S&P Global Inc.,"Cullen/Frost Bankers, Inc.",Finance,NYSE,Jewelry,SPGI,$38.28B,Room 1098,4 Graceland Road,89-7314181,45963-634,NYSE,643260351-X,IE67 EOUR 8068 3288 6219 26,,Yuan Renminbi,CNY
65-251-6090,"American Electric Power Company, Inc.","JA Solar Holdings, Co., Ltd.",Public Utilities,NYSE,Baby,AEP,$35.61B,Apt 355,40 Darwin Lane,62-0705417,49288-0789,NASDAQ,544399193-0,SA93 33FJ IHKR KQIA PGPS 4LIS,,Yuan Renminbi,CNY
89-318-5669,Sonoco Products Company,"MEI Pharma, Inc.",Consumer Durables,NYSE,Kids,SON,$5.11B,1st Floor,6 Dovetail Center,99-6779479,45963-439,NASDAQ,066914421-5,VG86 TIOY 1002 4885 1199 3085,,Krona,SEK
90-115-5631,Marriott International,"Intersections, Inc.",Consumer Services,NASDAQ,Outdoors,MAR,$39.59B,Suite 98,0 Johnson Junction,91-0111857,36800-915,NASDAQ,514997788-8,PS71 QOAS AARM V1QG ZGED SMTW N4VO T,,Zloty,PLN
15-292-0750,CBRE Clarion Global Real Estate Income Fund,"GSI Technology, Inc.",n/a,NYSE,Shoes,IGR,$908.24M,Room 76,3 Glacier Hill Center,79-2844247,0299-5980,NASDAQ,296727259-0,SA24 71G9 PK5A VFXT ZQPH KRNZ,,Yuan Renminbi,CNY
58-019-1847,"Versum Materials, Inc.","Evolving Systems, Inc.",Basic Industries,NYSE,Tools,VSM,$3.4B,1st Floor,9 Thackeray Parkway,74-8744339,0268-1111,NASDAQ,483685971-9,GT72 0VFL T3KX CBU8 GOUS UFCL V4SD,,Yuan Renminbi,CNY
02-510-1066,"Etsy, Inc.",Constellium N.V.,Miscellaneous,NASDAQ,Industrial,ETSY,$1.59B,Apt 429,4077 Carberry Place,10-5551105,76420-767,NYSE,414773329-8,KZ45 819J P9BZ MYCU D3GG,,Rupiah,IDR
69-616-6492,WEX Inc.,Arrow DWA Tactical ETF,Miscellaneous,NYSE,Automotive,WEX,$4.5B,8th Floor,3868 Hauk Way,03-9059982,55289-221,NASDAQ,413598991-8,AL76 8720 8704 H3UX FZXP 3HEX JWCN,,Peso,PHP
09-977-2785,Siebert Financial Corp.,Yulong Eco-Materials Limited,Finance,NASDAQ,Industrial,SIEB,$83.04M,Suite 47,5332 Porter Crossing,29-6329142,30698-143,NASDAQ,768491726-9,GI18 SEPY TUKI LF4M UWSA IDB,,Rupiah,IDR
37-023-0450,"Cutera, Inc.",STMicroelectronics N.V.,Health Care,NASDAQ,Games,CUTR,$323.6M,Room 983,3 Sutteridge Point,43-2058751,0409-1918,NYSE,375245585-3,IL76 6838 1853 1889 8453 211,,Real,BRL
57-788-7061,"Rapid7, Inc.",Washington Prime Group Inc.,Technology,NASDAQ,Tools,RPD,$739.26M,5th Floor,57 Sunnyside Center,07-9013207,63347-502,NYSE,860910004-9,GL29 6363 0887 0362 00,,Rupiah,IDR
55-100-2841,"SunTrust Banks, Inc.",First Internet Bancorp,n/a,NYSE,Shoes,STI.WS.B,n/a,Room 1756,33 Lukken Plaza,01-6455267,68634-0029,NASDAQ,566087296-4,IT15 V770 9099 912N LAFK FBJH FWG,,Yuan Renminbi,CNY
03-446-8465,"Aaron's,  Inc.",Permian Basin Royalty Trust,Technology,NYSE,Home,AAN,$2.86B,10th Floor,01123 Browning Hill,96-1919000,43353-709,NYSE,366111286-4,IS97 4864 0040 2617 1608 8091 99,,Peso,DOP
08-851-1364,"Skyworks Solutions, Inc.","Jaguar Animal Health, Inc.",Technology,NASDAQ,Computers,SWKS,$18.8B,Room 254,365 Dahle Hill,56-9986971,12546-988,NASDAQ,354683075-X,IE79 LTQO 9221 9060 9800 53,,Rupiah,IDR
93-762-2065,"Healthcare Services Group, Inc.",Liberty Media Corporation,Health Care,NASDAQ,Industrial,HCSG,$3.5B,PO Box 41630,10615 Dwight Junction,37-0055782,55910-402,NASDAQ,751821167-X,BH74 JTDY HC8W VYJC WEMF OX,,Rupiah,IDR
37-194-7787,Mercer International Inc.,Two River Bancorp,Basic Industries,NASDAQ,Baby,MERC,$769.94M,Apt 194,507 Johnson Pass,54-1732869,49817-0075,NASDAQ,047796757-4,IE87 LBLO 5902 3387 8044 75,,Euro,EUR
56-033-8953,Cameco Corporation,IRSA Inversiones Y Representaciones S.A.,Basic Industries,NYSE,Home,CCJ,$3.63B,9th Floor,845 Fairview Parkway,39-6886789,67777-233,NYSE,843201601-2,FR51 7765 4558 892E MEMO KUDW F26,,Peso,PHP
15-122-3941,"Crown Crafts, Inc.","Perma-Pipe International Holdings, Inc.",Basic Industries,NASDAQ,Beauty,CRWS,$71.74M,Room 751,2 Manley Terrace,67-8239669,15751-2223,NASDAQ,693478070-1,RO52 DPBM TLPC XUIC 6LPO J0BN,,Real,BRL
40-108-4022,FelCor Lodging Trust Incorporated,"Orbital ATK, Inc.",Consumer Services,NYSE,Beauty,FCH,$1.03B,Apt 1138,6313 Meadow Ridge Terrace,27-7506625,0185-0801,NYSE,005230139-7,MD68 KCBM C6VH 6AQM QWKV CSGP,,Sol,PEN
86-641-8380,"First Savings Financial Group, Inc.",EP Energy Corporation,Finance,NASDAQ,Health,FSFG,$116.61M,5th Floor,6 Rusk Pass,73-9359727,52125-530,NYSE,511672429-8,GI29 BFFT E5IQ HSAR QYFW UYS,,Dinar,TND
72-166-1358,TechnipFMC plc,"Cleveland BioLabs, Inc.",Energy,NYSE,Kids,FTI,$12.87B,Apt 474,94045 5th Street,02-5002558,40042-015,NASDAQ,114742596-5,FR67 7625 6131 30HD FAU2 ZDET 209,,Yuan Renminbi,CNY
11-757-6537,"Lands' End, Inc.",Eastern Company (The),Consumer Services,NASDAQ,Computers,LE,$520.48M,Room 1231,69 Old Gate Street,02-0070597,15127-715,NASDAQ,520369913-5,DK16 2309 5429 8052 75,,Yuan Renminbi,CNY
27-010-5534,Kentucky First Federal Bancorp,"Carrols Restaurant Group, Inc.",Finance,NASDAQ,Health,KFFB,$81.49M,PO Box 87545,673 Eagle Crest Circle,43-3172490,17630-2001,NASDAQ,115150524-2,BH36 SFGC SW2X MLOE ZSUJ NO,,Ruble,RUB
64-910-3081,CSP Inc.,Ita? CorpBanca,Technology,NASDAQ,Movies,CSPI,$42.78M,Apt 911,1 Duke Place,68-0343535,69020-208,NYSE,071717058-6,FR77 0014 9911 55XH WP46 ADTX H24,,Ruble,RUB
16-979-3103,Wingstop Inc.,Stantec Inc,Consumer Services,NASDAQ,Music,WING,$875.69M,PO Box 78726,5 Melvin Drive,18-8239669,52125-275,NYSE,467314784-7,FR64 1702 2395 76HX MF0S A1PV Z96,,Euro,EUR
04-677-5765,"American Financial Group, Inc.",Conyers Park Acquisition Corp.,n/a,NYSE,Kids,AFW.CL,n/a,Apt 347,66 Randy Avenue,77-4543848,0363-8396,NASDAQ,322772037-X,SM72 D180 0579 407X FDLA 7S3P 1CQ,,Peso,PHP
75-155-9426,PLDT Inc.,Zumiez Inc.,Public Utilities,NYSE,Games,PHI,$8.11B,PO Box 52684,6 Hansons Court,08-8970164,76296-010,NASDAQ,417062430-0,HU03 0183 7494 9273 9082 9321 4478,,Bolivar,VEF
73-110-3865,"Enzo Biochem, Inc.",BioAmber Inc.,Health Care,NYSE,Movies,ENZ,$487.74M,11th Floor,46 Northland Avenue,06-8831331,50111-459,NYSE,820589607-0,BE32 5645 2776 9666,,Yuan Renminbi,CNY
70-202-5599,Kemper Corporation,Celgene Corporation,Finance,NYSE,Kids,KMPR,$2.05B,Apt 1329,07 Toban Circle,86-9429737,56136-002,NASDAQ,070657696-9,VG33 GVZG 1353 1749 2907 2031,,Pound,SDG
16-903-2084,"American Renal Associates Holdings, Inc",Corning Incorporated,Health Care,NYSE,Games,ARA,$569.45M,Room 1477,217 Sauthoff Circle,48-3330604,59428-000,NYSE,618984414-6,NL47 GQQM 4382 9927 64,,Euro,EUR
59-062-9581,Capella Education Company,"CEVA, Inc.",Consumer Services,NASDAQ,Kids,CPLA,$1.04B,1st Floor,9051 Blackbird Avenue,43-4428538,48951-9038,NASDAQ,689387515-0,CR51 3879 3547 0169 1549 3,,Yuan Renminbi,CNY
31-571-1639,Constellation Brands Inc,NASDAQ TEST STOCK,Consumer Non-Durables,NYSE,Movies,STZ,$35.32B,Room 1805,9309 Norway Maple Way,46-1441905,63354-161,NYSE,216773653-3,GL92 4300 3049 8896 69,,Rupee,PKR
38-108-9729,Medley Capital Corporation,"Sonic Automotive, Inc.",n/a,NYSE,Grocery,MCX,n/a,PO Box 97869,30789 Shopko Point,46-1252183,57817-100,NYSE,332628769-0,AT62 0315 5730 6986 0236,,Baht,THB
41-178-8416,China XD Plastics Company Limited,Nuveen Credit Strategies Income Fund,Capital Goods,NASDAQ,Sports,CXDC,$235.18M,PO Box 19642,06 Porter Way,71-9558031,53897-001,NYSE,237580816-9,IE43 CULU 1617 3673 5774 18,,Euro,EUR
10-716-2529,"Franklin Financial Network, Inc.","Boot Barn Holdings, Inc.",Finance,NYSE,Clothing,FSB,$541.39M,Suite 37,27836 Dakota Park,11-5215426,51079-456,NYSE,176595867-9,FR63 0715 4749 92RH X4SA GKGD 332,,Peso,PHP
